card_id,raw_text
2861,적립
2861,트래블 포인트 적립서비스
2862,간편결제 10% 청구할인 · 영상 스트리밍 50% 청구할인 · 디지털 멤버십 50% 청구할인
2862,간편결제 10% 청구할인
2862,영상 스트리밍 50% 청구할인
2862,디지털 멤버십 50% 청구할인
2862,2026 이마트 할인 신용카드 추천부터 이마트페이 사용법 및 SSG페이 신용카드 총정리
2863,기본적립 국내 1% 해외 1.2% 적립 · 특별적립 항공권 2% 호텔/렌터카 3% 적립 · 보너스적립 1.5만마일 적립 (연 1회)
2863,적립
2863,"[기본적립] 국내 1%, 해외 1.2% 트래블마일 적립"
2863,"[특별적립] 항공권 2%, 호텔/렌터카 3% 트래블마일 적립"
2863,적립
2863,"트래블마일 15,000마일 보너스 적립
(연 1회, 1년차 300만원 / 2년차 이후 1,200만원 이상 사용 시)"
2863,"전월실적 없는 적립형 신용카드, 해외여행에 특화된 롯데카드 디지로카 트래블 2종 출시"
2864,기본적립 국내 1.2% 해외 1.5% 적립 · 특별적립 항공권 3% 호텔/렌터카 5% 적립 · 보너스적립 7만마일 적립 (연 1회)
2864,적립
2864,"[기본적립] 국내 1.2%, 해외 1.5% 트래블마일 적립"
2864,"[특별적립] 항공권 3%, 호텔/렌터카 5% 트래블마일 적립"
2864,적립
2864,"트래블마일 70,000마일 보너스 적립
(연 1회, 1년차 600만원 / 2년차 이후 2,400만원 이상 사용 시)"
2864,"전월실적 없는 적립형 신용카드, 해외여행에 특화된 롯데카드 디지로카 트래블 2종 출시"
2865,"신세계백화점, 해외/항공/여행 하나머니 적립 · 전세계 공항라운지 무료 이용 · 해외 이용수수료 면제 서비스"
2865,적립
2865,신세계백화점 하나머니 적립
2865,적립
2865,"국내/외, 항공, 여행 가맹점 하나머니 적립"
2866,대한항공 마일리지 3천원당 1마일리지 적립 · 해외가맹점 이용 수수료 면제 · 해외ATM 인출 수수료 월 3회 면제
2866,[해외가맹점 이용] 국제브랜드수수료(1%) 및 해외이용 수수료(0.18%) 면제
2866,[해외ATM 인출] 국제브랜드수수료(1%) 및 해외ATM 이용 수수료(USD 3.0) 월 3회 면제
2866,[대한항공 마일리지] 건당 3만원 이상 결제 시 3천원당 1마일리지 적립
2867,갤러리아 백화점 5% 현장할인 · 갤러리아 백화점 / 갤러리아몰 5~7% 청구할인 · 생활 영역 3% 청구할인
2867,[갤러리아 기본 서비스] 갤러리아 백화점 5% 현장할인
2867,[갤러리아 기본 서비스] 갤러리아 백화점 문화센터 5% 현장할인
2867,[갤러리아 특별 서비스] 갤러리아 백화점 / 갤러리아몰 5~7% 청구할인
2867,[생활 서비스] 생활 영역 3% 청구할인
2867,[생활 서비스] 국내외 가맹점 1% 청구할인
2868,전통시장가맹점 이용 5% 환급할인 · 온누리상품권 차감 이용 5% 환급할인 · KB Pay 쇼핑 이용 5% 환급할인
2868,전통시장가맹점 이용 5% 환급할인
2868,할인
2868,온누리상품권 차감 이용 5% 환급할인
2868,KB Pay 쇼핑 이용 5% 환급할인
2869,E1 충전소 10% 청구할인 · 편의점 업종 10% 청구할인 · 커피 업종 10% 청구할인
2869,E1 충전소 10% 청구할인
2869,편의점 업종 10% 청구할인
2869,커피 업종 10% 청구할인
2870,넥센타이어 렌탈 최대 2만원 결제일 할인
2870,넥센타이어 렌탈 할인
2871,"편의점 10% 캐시백 · 간편결제, 간편식, 커피, 힐링, 열공 7% 캐시백 · 우체국예금 제휴보험3종(청년우대형) 무료가입 1년"
2871,[주요서비스] 편의점 10% 캐시백
2871,[주요서비스] 간편결제 7% 캐시백
2871,[주요서비스] 간편식 7% 캐시백
2871,[주요서비스] 커피 7% 캐시백
2871,[주요서비스] 힐링 7% 캐시백
2871,[주요서비스] 열공 7% 캐시백
2872,GS리테일 결제 최대 10% 적립 · GS Pay 결제 추가 2% 적립 · 국내외 가맹점 0.1% 적립
2872,GS리테일에서 결제 시 GS ALL 포인트 최대 10% 특별 적립
2872,GS Pay 결제 시 GS ALL 포인트 2% 추가 적립
2872,그 외 국내외 가맹점 이용 시 GS ALL 포인트 0.1% 기본 적립
2873,스타필드 10% 할인 · 신세계 계열사 5% 할인 · 라이프 5% 할인
2873,[스타필드] 스타필드 이용금액 10% 결제일 할인
2873,[신세계 계열사] 신세계백화점 5% 결제일 할인
2873,"[신세계 계열사] 할인점, 편의점 5% 결제일 할인"
2873,[신세계 계열사] 온라인쇼핑 5% 결제일 할인
2873,[신세계 계열사] 스타벅스 5% 결제일 할인
2873,[신세계 계열사] 까사미아 5% 결제일 할인
2873,[라이프] 동물병원 5% 결제일 할인
2873,[라이프] 배달앱 5% 결제일 할인
2873,[라이프] 영화관 5% 결제일 할인
2873,[라이프] 올리브영 5% 결제일 할인
2873,[라이프] 스몹 5% 결제일 할인
2874,전통시장 15% NH포인트 적립 · 국내외가맹점 0.2% NH포인트 적립 · 주요생활업종 0.3% NH포인트 적립
2874,[기본] 국내/외 가맹점 0.2% NH포인트 적립
2874,[전통시장] 15% NH포인트 적립
2874,[생활영역] 0.3% NH포인트 적립
2875,"전월 이용금액에 따라 3,000원 ~ 9,000원 할인 · 아파트 관리비·이동통신·4대 사회보험 5% 할인 · 의료 5% 할인"
2875,할인
2875,"전월 이용금액에 따라 3,000원 ~ 9,000원 할인"
2875,"보험 10,000원 할인"
2875,아파트 관리비·4대 사회보험 5% 할인
2875,이동통신 5% 할인
2875,의료 5% 할인
2876,"국내외 전 가맹점 0.5% 청구할인 · 대중교통, 편의점 5% 청구할인 · 슈퍼마켓, 주유, 생활요금 납부 시 5% 청구할인"
2876,국내외 전 가맹점 0.5% 청구할인
2876,대중교통 5% 청구할인
2876,"편의점, 슈퍼마켓 5% 청구할인"
2876,주유 5% 청구할인
2876,생활요금(자동납부) 5% 청구할인
2877,"프리미엄 바우처, 공항라운지 무료 이용 · 해외여행, 쇼핑, 골프 10% 청구할인 · 커피, 택시 50% 청구할인"
2877,해외여행 10% 청구할인
2877,쇼핑 10% 청구할인
2877,골프 10% 청구할인
2877,커피 50% 청구할인
2877,택시 50% 청구할인
2878,알파벳카드D · 현대카드 · 최대 71.5만원 캐시백
2878,"일반음식점, 배달 앱 10% 청구 할인 · 커피전문점, 편의점 5% 청구 할인 · 대중교통 5% 청구 할인"
2878,할인
2878,"[기본 혜택] 전월 이용 금액 40만원 이상 시 일반음식점, 배달 앱 10% 청구 할인"
2878,할인
2878,"[추가 혜택] 전월 이용 금액 40만원 이상 시 커피전문점, 편의점, 대중교통 5% 청구 할인"
2878,현대카드ZERO Edition3(할인형)
2879,알파벳카드H · 현대카드 · 최대 71.5만원 캐시백
2879,"교육 10% 청구 할인 · 병원 10% 청구 할인 · 이동통신 요금, 아파트 관리비, 도시가스 요금 5% 청구 할인"
2879,할인
2879,"[기본 혜택] 전월 이용 금액 40만원 이상 시 교육, 병원 10% 청구 할인"
2879,할인
2879,"[추가 혜택] 전월 이용 금액 40만원 이상 시 이동통신 요금, 아파트 관리비, 도시가스 요금 정기결제 5% 청구 할인"
2880,알파벳카드O · 현대카드 · 최대 71.5만원 캐시백
2880,"주유소, 충전소 10% 청구 할인 · 차량 정비소, 세차장 10% 청구 할인 · 이동통신 요금, 아파트 관리비, 도시가스 요금 5% 청구 할인"
2880,할인
2880,"[기본 혜택] 전월 이용 금액 40만원 이상 시 주유소, 충전소, 차량 정비소, 세차장 10% 청구 할인"
2880,할인
2880,"[추가 혜택] 전월 이용 금액 40만원 이상 시 이동통신 요금, 아파트 관리비, 도시가스 요금 정기결제 5% 청구 할인"
2880,"고유가시대, 알파벳카드O + 오토케어멤버십으로 기름값 2배 이상 할인받고 국내여행 하는 법"
2881,알파벳카드S · 현대카드 · 최대 71.5만원 캐시백
2881,"온라인몰, 대형마트, 슈퍼마켓 10% 청구 할인 · 백화점, 프리미엄 아울렛 10% 청구 할인 · 커피전문점, 편의점, 대중교통 5% 청구 할인"
2881,할인
2881,"[기본 혜택] 전월 이용 금액 40만원 이상 시 온라인몰, 대형마트, 슈퍼마켓, 백화점, 프리미엄 아울렛 10% 청구 할인"
2881,할인
2881,"[추가 혜택] 전월 이용 금액 40만원 이상 시 커피전문점, 편의점, 대중교통 5% 청구 할인"
2881,현대카드ZERO Edition3(할인형)
2882,알파벳카드T · 현대카드 · 1.5만원 캐시백
2882,국내 가맹점 0.7% 청구 할인 · 해외 온·오프라인 가맹점 2% 청구 할인 · 국제브랜드 및 해외서비스 수수료 100% 청구 할인
2882,할인
2882,[기본 혜택] 실적·한도 제한 없이 국내 가맹점 0.7% 청구 할인
2882,[추가 혜택] 실적·한도 제한 없이 해외 온·오프라인 가맹점 2% 청구 할인
2882,[우대 서비스] 해외 온·오프라인 가맹점 국제브랜드 수수료 및 해외서비스 수수료 100% 청구 할인
2882,현대카드ZERO Edition3(할인형)
2882,현대카드 ZERO Up(할인형)
2883,현대카드Z everyday · 현대카드 · 2만원 캐시백
2883,"이동통신 요금, 대중교통, 온라인몰 5% 청구 할인 · 커피전문점, 편의점, 배달 앱 5% 청구 할인 · 음식점, 주유소, 대형마트 최대 10% 청구 할인"
2883,할인
2883,[기본 혜택] 전월 이용 금액 50만원 이상 시 9개 영역 5% 청구 할인
2883,할인
2883,"[추가 혜택] 전월 이용 금액 50만원 이상 시 일반음식점, 주유, 대형마트
주말(토·일요일) 10% 청구 할인"
2883,현대카드 ZERO Up(할인형)
2884,배달의민족 5% 결제일 할인 · 국내 · 외 가맹점 1% 결제일 할인
2884,[배민 할인] 배달의민족 이용금액 5% 결제일 할인
2884,[배민 외 가맹점 할인] 국내 · 외 가맹점 이용금액 1% 결제일 할인
2884,배달의민족 주문할 때 총 10% 할인! 지금 놓치면 후회할 '배민 신한카드 밥친구' 혜택 총정리
2884,"배민 신한카드 밥친구 출시, 배달의민족 월 최대 6만원 할인받는다"
2885,선택 옵션에 따른 할인 혜택 (택 1) · 생활 편의 영역 5% 할인 · 디지털콘텐츠/멤버십 50% 할인
2885,[SELECT 1] 선택 옵션에 따른 할인 혜택 제공 (택 1)
2885,할인
2885,[SELECT 1] 국내 가맹점 0.7% 할인
2885,할인
2885,[SELECT 1] 아파트 관리비/통신 10% 할인
2885,할인
2885,[SELECT 1] 교육 10% 할인
2885,[SELECT 2] 선택 옵션에 따른 할인 혜택 제공 (택 1)
2885,할인
2885,[SELECT 2] 온라인쇼핑몰/의료/배달앱 7% 할인
2885,할인
2885,[SELECT 2] 음식점/편의점/할인점/주유 7% 할인
2885,[기본] 생활 편의 영역 5% 할인
2885,[기본] 디지털콘텐츠 멤버십 50% 할인
2885,[기본] 해외 2% 할인
2886,음식점 또는 온라인몰 금/토/일 10% 할인 · 생활 편의 영역 5% 할인 · 인앱 결제/디지털콘텐츠 50% 할인
2886,"[SELECT] 선택 옵션에 따른 할인 혜택 제공 (택 1)
음식점, 온라인몰(패션/쇼핑), 온라인 간편결제"
2886,[SELECT] 금/토/일엔 외식 2배 할인
2886,[SELECT] 금/토/일엔 쇼핑 2배 할인
2886,[SELECT] 온라인 간편결제 1% 할인
2886,생활 편의 영역 5% 할인
2886,인앱 결제/디지털콘텐츠 50 % 할인
2886,해외 2% 할인
2886,2026 유튜브 프리미엄 할인 신용카드 추천 BEST 4 : 반값 할인부터 통신사 할인까지 받는 법
2887,독서실·도서·문구 5% 적립 · 편의점·푸드·카페 5~7% 적립 · 사진/쇼핑 1천/3천 포인트 적립
2887,스터디 적립 서비스
2887,오늘도 적립 서비스
2887,일상 속 적립 서비스
2887,"10대 청소년 체크카드, 신한카드 처음 체크 출시! 인생네컷, 편의점, 카페에서 할인받는다"
2887,맥도날드 최대 45% 할인 받는 법! 2026 패스트푸드 & 맥도날드 할인카드 추천 BEST 5
2888,국내 1천원당 1M 적립 · 해외 1천원당 2M 적립
2888,DIGILOCA SKYPASS 마일리지 적립서비스
2889,독서실·도서·문구 5% 적립 · 편의점·푸드·카페 5~7% 적립 · 사진/쇼핑 1천/3천 포인트 적립
2889,스터디 적립 서비스
2889,오늘도 적립 서비스
2889,일상 속 적립 서비스
2889,맥도날드 최대 45% 할인 받는 법! 2026 패스트푸드 & 맥도날드 할인카드 추천 BEST 5
2890,일상생활비 0.2~1% 적립 · 주말 배달앱 포인트 적립 · 편의점 포인트 적립
2890,[일상 생활비 적립] 국내 건당 결제금액별 0.2~1% 포인트 적립
2890,[일상 생활비 적립] 해외 결제금액 1% 포인트 적립
2890,"[일상 생활비 적립] 가족행사월(5월, 12월) 적립 한도 5천 포인트 추가 제공"
2890,[필수 생활비 적립] 주말 배달앱 포인트 적립
2890,[필수 생활비 적립] 편의점 포인트 적립
2891,일상 서비스 최대 5천원 캐시백 · 간편결제 서비스 최대 5천원 캐시백 · 해외 이용서비스 1.2% 캐시백
2891,[일상 서비스] 대중교통 이용금액 5% 캐시백
2891,[일상 서비스] 이동통신요금 자동납부 시 2천원 캐시백
2891,[일상 서비스] CGV 영화 예매 5천원 캐시백
2891,[일상 서비스] 편의점 1천원 캐시백
2891,[일상 서비스] 카페 1천원 캐시백
2891,[일상 서비스] 패스트푸드 1천원 캐시백
2891,[일상 서비스] 배달앱 1천원 캐시백
2891,[일상 서비스] 생활 가맹점 1천원 캐시백
2891,[일상 서비스] OTT 1천원 캐시백
2891,[일상 서비스] 온라인 쇼핑 1천원 캐시백
2891,[간편결제 서비스] 간편결제(Pay)로 국내 이용 시 1% 캐시백
2891,"[해외 서비스] 해외 전 가맹점(온라인포함) 1.2% 캐시백
해외인출 1건 당 US  캐시백 제공"
2892,편의점/커피 10% 적립 · 놀이 영역 10% 적립 · One Pick 맛집 3천 포인트 적립
2892,[생활 영역] 4대 편의점 10% 적립
2892,[생활 영역] 커피 업종 10% 적립
2892,[생활 영역] 해외이용 1% 적립
2892,"[놀이 영역] 사진관, 볼링장, 테니스장, 스키장 10% 적립"
2892,[One Pick] 맛집 가맹점 최대 3천 포인트 적립
2893,편의점/커피 10% 적립 · 디지털 구독 영역 10% 적립 · One Pick 쇼핑몰 3천 포인트 적립
2893,[생활 영역] 4대 편의점 10% 적립
2893,[생활 영역] 커피 업종 10% 적립
2893,[생활 영역] 해외이용 1% 적립
2893,"[디지털 구독 영역] 음악, OTT, 도서 10% 적립"
2893,[One Pick] 온라인 쇼핑몰 최대 3천 포인트 적립
2894,토스/온라인 영역 15%/10% 할인 · 토스프라임/인앱 결제/디지털콘텐츠 50% 할인 · 스타벅스 50% 할인
2894,토스/온라인 영역 15%/10% 할인
2894,토스프라임/인앱 결제/디지털콘텐츠 50% 할인
2894,스타벅스 50% 할인
2894,해외 2% 할인
2894,"토스페이 15% 할인되는 토스 삼성카드 출시, 토스 제휴 신용카드와 혜택 비교 차이점은?"
2895,일상생활 및 여행 영역 5~10% 청구할인 · 외화 머니 수수료 면제 혜택 · 공항라운지 무료 이용 서비스
2895,할인
2895,온라인쇼핑·배달앱 10% 청구할인
2895,할인
2895,커피·편의점·생활용품 10% 청구할인
2895,할인
2895,이동통신·스트리밍 10% 청구할인
2895,여행플랫폼 · 면세점 5% 할인
2895,항공 5% 청구할인
2896,"KB라이프 건강보험료 자동납부 5~8천원 청구할인 · 병원, 약국업종 5% 청구할인"
2896,KB라이프 건강보험료 자동납부 할인
2896,병원/약국 5% 할인
2897,스타벅스 이용금액 1만원당 별 리워드 최대 5개 적립 · 스타벅스 선불카드 충전 이용시 스타벅스 별 리워드 적립 · 국내외 가맹점 이용 시 스타벅스 별 리워드 적립
2897,스타벅스 이용 시 스타벅스 별 리워드 적립
2897,스타벅스 선불카드 충전 이용 시 스타벅스 별 리워드 적립
2897,국내외 가맹점 이용 시 스타벅스 별 리워드 적립
2897,스타벅스 삼성카드 vs 현대카드 혜택 비교 차이점 정리┃2026 스타벅스 할인 신용카드 추천
2897,"스타벅스 삼성카드 출시, 1만원당 최대 별 5개 적립"
2898,"국내 이용 1,500원당 1마일리지 적립 · 해외 이용 1,500원당 최대 2마일리지 적립 · 항공 마일리지와 포인트 동시 적립"
2898,SKYPASS 최대 2마일리지 적립
2898,POINT 추가 적립 (전월실적 50만원 이상)
2898,인천공항 주차 할인 서비스 (전월실적 50만원 이상)
2898,"대한한공 마일리지와 카드 포인트 동시 적립, 우리카드 MILE&POINT(마일앤포인트) 출시"
2899,"주유, 쇼핑, 배달 최대 5% 적립 · OTT, 멤버십 최대 1만 5천원 적립 · 포인트박스 10% 추가 입금"
2899,적립
2900,국내 전 가맹점 최대 1.5% 무제한 적립
2900,적립
2900,사용 금액의 0.2% 또는 1.5% 랜덤 적립
2901,국내 전 가맹점 0.5% 무제한 적립
2901,적립
2901,사용 금액의 0.5% 적립
2902,프리미엄 바우처 최대 13만원 제공 · 항공/호텔/면세/골프/해외 3% 적립 · OTT/뷰티/여가 10% 할인
2902,적립
2902,[기본적립] 국내 가맹점 1% 적립
2902,적립
2902,"[특별적립Ⅰ] 백화점, 온라인 쇼핑 2% 적립"
2902,적립
2902,"[특별적립Ⅱ] 국내 항공권, 국내 특급호텔, 면세점, 골프장, 해외 3% 할인"
2902,[프리미엄] 인천공항 주차 할인 서비스
2902,[라이프] OTT/뷰티/여가 10% 할인
2902,골프장·골프연습장 할인 신용카드 & 골프 라운딩 준비물인 40대 프리미엄 카드 추천 BEST 6
2903,SK에너지·HD현대오일뱅크 리터당 150원 할인 · 경차 유류세 환급 지원
2903,"SK에너지·HD현대오일뱅크에서 주유 시 리터당 150원 청구 할인
모든 충전소(LPG) 이용 시 리터당 150원 청구 할인"
2903,적립
2903,국내 가맹점에서 0.2% M포인트 적립
2903,적립
2903,"현대자동차·기아 신차 구매 시 1.5% M포인트 적립
GS칼텍스 주유 시 리터당 60 M포인트 적립"
2903,현대카드 홈페이지를 통해 제휴 온라인쇼핑몰에 접속하여 결제 시 M포인트 추가 적립
2904,"관리비, 통신비 10% 할인 (월 최대 5만 원 할인) · 마트, 병원비, 학원업종 10% 할인 (월 최대 5만 원 할인) · 커피, 골프, 보험 10% 할인 (월 최대 5만 원 할인)"
2904,"8가지 생활영역에서 10% 청구할인
(병원/의원, 관리비, 통신, 쇼핑, 학원, 커피, 보험, 골프)"
2905,트래블러스 체크카드 · KB국민카드 · 3만원 캐시백
2905,"해외 이용 수수료 면제 · 철도 5,000원 할인 · 전국맛집 5,000원 할인"
2905,할인
2905,[국내 혜택] KB Pay 200원 추가 할인
2905,"[국내 혜택] 카페 1,000원 할인"
2905,"[국내 혜택] 빵집 2,000원 할인"
2905,"[국내 혜택] 철도 5,000원 할인"
2905,"[국내 혜택] 고속버스 2,000원 할인"
2905,[국내 혜택] 주차장 500원 할인
2905,"[국내 혜택] 전국맛집 5,000원 할인"
2906,국내외 가맹점 1% 캐시백 · 생활밀착 가맹점 1.7% 캐시백 · 온라인 영화 예매 최대 3천원 할인
2906,캐시백
2906,"국내외 가맹점 1% 캐시백
생활밀착 가맹점 추가 0.7% 캐시백 (총 1.7% 캐시백)"
2906,할인
2906,생활친화 가맹점 Coin-Save (잔돈할인)
2906,온라인 영화 예매 최대 3천원 할인
2906,테마파크 서울랜드 50% 할인
2907,일본 3대 편의점 50% 캐시백 · 일본 커피/패스트푸드 50% 캐시백 · 일본 오프라인 가맹점 10% 캐시백
2907,[일본 여행] 일본 3대 편의점 50% 캐시백
2907,[일본 여행] 일본 커피/패스트푸드 50% 캐시백
2907,[국내외 캐시백] 해외 10% 캐시백
2907,[국내외 캐시백] 국내 쇼핑 5% 캐시백
2907,[국내외 캐시백] 국내 푸드 5% 캐시백
2907,[국내외 캐시백] 국내 일상 5% 캐시백
2908,국내외가맹점 1% 번개포인트 적립 · 번개장터 2% 번개포인트 추가 적립
2908,적립
2908,국내외 가맹점 1% 번개포인트 적립
2908,적립
2908,번개장터 2% 번개포인트 추가 적립
2909,학원 5% 청구할인 · 병원/약국 5% 청구할인 · 여가생활 5% 청구할인
2909,학원 5% 청구할인
2909,병원/약국 5% 청구할인
2909,여가생활 5% 청구할인
2909,쇼핑 5% 청구할인
2911,해피메이트 IBK카드(신용) · IBK기업은행 · 최대 2만원 캐시백
2911,국내외 가맹점 1% 해피포인트 적립 · SPC 가맹점 10% 해피포인트 적립 · 해피포인트APP 10% 해피포인트 적립
2911,국내외 가맹점 1% 해피포인트 적립
2911,"파리바게뜨, 배스킨라빈스, 던킨 10% 해피포인트 적립"
2911,"해피포인트 앱 내 해피오더, 마켓, 선물하기 10% 해피포인트 적립"
2911,"쿠팡, 11번가 2% 해피포인트 적립"
2911,"해피포인트 적립하시나요? 파리바게트, 배스킨라빈스 결제는 해피메이트 IBK카드로 하면 이득인 이유"
2912,LG전자 구독요금 월 최대 2만원 결제일 할인 · LG전자 구독요금 1만 포인트 적립 (월 1회)
2912,할인
2912,LG전자 구독요금 결제일 할인
2912,적립
2912,LG전자 구독요금 포인트 적립
2913,"SK인텔릭스 구독료 1만 1천원 ~ 2만원 할인 · 메가박스/CGV 온라인 예매 3,500원 할인 · 캐리비안베이/롯데월드/에버랜드 30% ~ 50% 현장 할인"
2913,할인
2913,SK인텔릭스 구독료 자동이체 시 1만 1천원 ~ 2만원 청구할인
2913,"메가박스/CGV 온라인 영화 예매 시 3,500원 청구할인"
2913,롯데월드 어드벤처 종합이용권 50% 현장 할인
2913,에버랜드 페스티벌월드 자유이용권 50% 현장 할인
2913,캐리비안베이 입장권 30% 현장 할인
2914,"국내외 가맹점 0.5% ~ 3% 신백리워드 포인트 적립 · 이마트 6,000원 할인 · CGV 3,000원 할인"
2914,국내외 가맹점 0.5% ~ 3% 신백리워드 포인트 적립
2914,"이마트 6,000원 할인 (통합 월 1회, 전월 이용금액 20만원 이상 시 제공)"
2914,"CGV 3,000원 할인 (월 1회, 전월 이용금액 30만원 이상 시 제공)"
2914,"놀이공원 50% / 워터파크 30% 할인 (연 5회, 전월 이용금액 30만원 이상 시 제공)"
2915,프리미엄 영역 연간 최대 15만원 할인 기프트 · 국내외 가맹점 1~3% 빅포인트 적립 · 공항 라운지 연 3회 무료 이용
2915,프리미엄 영역 연간 최대 15만원 할인 기프트
2915,적립
2915,국내외 가맹점 1~3% 빅포인트 적립
2915,골프장·골프연습장 할인 신용카드 & 골프 라운딩 준비물인 40대 프리미엄 카드 추천 BEST 6
2915,"삼성카드, 최대 15만원 할인 기프트 제공하는 THE iD. 1st(디 아이디 퍼스트) 출시"
2916,Gift 옵션 7만 마이신한포인트 적립 (연 1회) · 국내/해외 1.5~5% 적립 · 평일 점심 요식업종 월 최대 2만원 할인
2916,적립
2916,국내/해외 이용 시 마이신한포인트 1.5~5% 적립 (전월실적 40만원 이상)
2916,평일(월~금) 점심시간 요식업종 이용시 5% 결제일 할인 (전월실적 40만원 이상)
2916,"신한카드, 원하는 곳에서 7만원 쓰면 7만포인트 적립하는 프리미엄카드 ‘The CLASSIC NEO’ 출시"
2917,대중교통 5% 할인 · 이동통신 5% 할인 · 다이소 5% 할인
2917,대중교통 5% 할인
2917,이동통신 5% 할인
2917,다이소 5% 할인
2917,쿠팡 5% 할인
2917,배달앱 5% 할인
2917,편의점 5% 할인
2918,음식·생활·패션 5% 적립 · 통신·구독·멤버십 최대 20% 적립 · 소비관리 보너스 매월 최대 1만P
2918,적립
2918,오늘도 5% 적립
2918,적립
2918,일상 속 5% 적립
2918,적립
2918,정기결제 최대 20% 적립
2918,적립
2918,[소비관리 보너스] ① 계획소비 적립
2918,적립
2918,[소비관리 보너스] ② 즉시결제 적립
2919,최대 1% 무제한 캐시백 · 교통카드 후불 기능 · ATM 이용수수료 무료
2919,캐시백
2919,최대 1% 무제한 캐시백
2920,국내 가맹점 매일 0.2% 청구할인 · 국내 가맹점 일요일 0.3% 청구할인 · 교통카드 후불 기능
2920,할인
2920,국내 가맹점 이용 시 0.2% ~ 0.3% 청구할인
2921,교통 10% 캐시백 · 편의점 10% 캐시백 · 배달앱 10% 캐시백
2921,캐시백
2921,"[필수 생활비 영역 캐시백] 대중교통, 이동통신요금 10% 캐시백"
2921,캐시백
2921,"[일상 생활비 영역 캐시백] 커피/편의점 10% 캐시백, 배달앱 10% 캐시백"
2922,교통/통신 10% 캐시백 · 마트/음식점 10% 캐시백 · 병원/약국 10% 캐시백
2922,할인
2922,"[필수 생활비 영역 캐시백] 대중교통, 이동통신요금 10% 캐시백"
2922,할인
2922,"[일상 생활비 영역 캐시백] 대형마트, 음식점, 병원/약국 10% 캐시백"
2923,신세계백화점 3% 할인 · 마이신한포인트 0.7% 적립 · 해외 가맹점 2% 할인
2923,신세계백화점 최대 3% 결제일 할인 서비스
2923,국내 가맹점 0.7% 마이신한포인트 적립 서비스
2923,해외 가맹점 2% 할인 서비스
2924,"국내 가맹점 0.7% 적립 · 해외/여행준비 최대 6% 적립 · 간편결제, 인앱결제 3% 청구할인"
2924,"[UniMile 적립 서비스] 국내 가맹점 0.7% 적립
해외/여행준비 6%~2% 적립 (전월실적 50만원 이상)"
2924,할인
2924,"[온라인 할인 서비스] 간편결제, 인앱결제 3% 청구할인 (전월실적 50만원 이상)"
2924,"우리카드, 국내 6개 LCC 포인트 통합 적립되는 우리카드 UniMile(유니마일) 출시"
2925,병원/한의원/약국/동물병원 20% 할인 · 음식점/배달앱/커피전문점 10% 할인 · 마트/편의점/온라인쇼핑 10% 할인
2925,병원/한의원/약국/동물병원 20% 청구할인
2925,음식점/커피전문점/편의점 10% 청구할인
2925,배달의 민족/요기요/쿠팡이츠 10% 청구할인
2925,"아파트관리비 또는 이동통신요금(SKT, KT, LG U+, 알뜰폰) 자동납부 10% 청구할인"
2925,이마트(트레이더스 포함)/롯데마트/홈플러스 10% 청구할인
2925,쿠팡/옥션/G마켓 10% 청구할인
2925,카카오T(택시) 10% 청구할인
2925,전 주유소 리터당 60원 청구할인(LPG포함)
2926,BC 바로 Air Master 카드 · BC 바로카드 · 연회비 100% 캐시백
2926,"[기본 적립] 1,500원당 1 스카이패스 마일리지"
2926,"[특별 적립] 1,500원당 1 스카이패스 마일리지 추가"
2926,[보너스 적립] 1백만원당 200 스카이패스 마일리지 추가
2927,"[기본 적립] 1,500원당 1 스카이패스 마일리지"
2927,"[Max 적립 #1] 1,500원당 1 스카이패스 마일리지 추가"
2927,"[Max 적립 #2] 아파트관리비 1,500원당 1 스카이패스 마일리지"
2927,[보너스 적립] 1백만원당 200 스카이패스 마일리지 추가
2927,"아파트관리비도 마일리지 적립된다, BC 바로 Air Max 카드┃대한항공 마일리지 적립 신용카드 추천"
2928,BC 바로 ZONE 카드 · BC 바로카드 · 연회비 100% 캐시백
2928,"커피, 간식, 배달앱 7% 할인 · 쿠팡, 다이소, 올리브영 7% 할인 · 디지털구독, 멤버십, 전통시장 7% 할인"
2928,"[EAT ZONE] 커피, 간식, 배달앱 7% 할인"
2928,"[LIFE ZONE] 온라인몰, 다이소, 올리브영 7% 할인"
2928,"[PLAY ZONE] 디지털구독, 쇼핑멤버십 7% 할인"
2928,[& ZONE] 전통시장 7% 할인
2928,"[해외 ZONE] 전월 실적, 한도 없이 1% 결제일 할인"
2928,"BC 바로 ZONE 카드, 연 최대 48만원 생활비 할인! ┃20대 자취생 할인 신용카드 추천"
2929,KB Youth Club 체크카드 · KB국민카드 · 3만원 캐시백
2929,"[A팩] 6개 영역(OTT, APP 등) 최대 50% 할인 · [B팩] 6개 영역(멤버십, 통신 등) 최대 50% 할인 · KB유스클럽체크카드 X 유스클럽프로모션"
2929,"[A팩] 6개 영역 최대 50% 할인
OTT, APP, 여가, 교통, 편의점, 영화관"
2929,"[B팩] 6개 영역 최대 50% 할인
쇼핑 멤버십, 통신요금, 패션/라이프, 배달, 편의점, 데이트"
2930,[일상팩] 주유/배달/통신 10% 할인 · [가족팩] 생활요금/온라인장보기/일상케어 10% 할인 · 해외 이용 수수료 면제 서비스
2930,"[일상팩] 6개 영역 최대 10% 청구할인
주유, 배달, 통신/보험/APP, 온라인쇼핑, 편의점, 취미/자기관리"
