benefit_id,card_id,min_amount,min_amount_source,category_id,group_name,benefit_type,rate,fixed_amount,unit_basis,unit_type,raw_text,classification_status
1836,2697,500000,CARD_LEVEL,6,기타,FREE_SERVICE,,,,,공항 및 특급호텔 발레파킹 무료 이용,CONFIRMED
1837,2700,0,CARD_LEVEL,26,해외,RATE_DISCOUNT,5.0,,,,해외 5% 캐시백,CONFIRMED
1838,2700,0,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,5.0,,,,쇼핑 5% 캐시백,CONFIRMED
1839,2700,0,CARD_LEVEL,12,푸드,RATE_DISCOUNT,5.0,,,,푸드 5% 캐시백,CONFIRMED
1840,2700,0,CARD_LEVEL,14,생활,RATE_DISCOUNT,5.0,,,,일상 5% 캐시백,CONFIRMED
1841,2701,500000,CARD_LEVEL,14,생활,RATE_DISCOUNT,5.0,,,,생활요금 정기결제 5%/10% 할인,CONFIRMED
1842,2701,500000,CARD_LEVEL,14,생활,RATE_DISCOUNT,5.0,,,,일상 필수 영역 5%/10% 할인,CONFIRMED
1843,2701,500000,CARD_LEVEL,26,해외,RATE_DISCOUNT,1.5,,,,해외 1.5% 할인,CONFIRMED
1844,2702,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,20.0,,,,[커피전문점 할인] 커피전문점 20% 결제일 할인,CONFIRMED
1845,2704,500000,CARD_LEVEL,23,바우처,RATE_DISCOUNT,50.0,,,,연 누적 이용금액별 골프/프리미엄 아울렛 50% 할인 (서비스 실적 조건 확인),CONFIRMED
1846,2705,500000,CARD_LEVEL,23,바우처,RATE_DISCOUNT,50.0,,,,[BONUS VOUCHER] 연 누적 이용금액별 골프/프리미엄 아울렛 50% 청구 할인,CONFIRMED
1847,2707,0,CARD_LEVEL,33,무이자할부,INSTALLMENT_FREE,,3,,,국내 가맹점 2~3개월 무이자 할부,CONFIRMED
1848,2713,500000,CARD_LEVEL,33,무이자할부,INSTALLMENT_FREE,,3,,,국내 가맹점 2~3개월 무이자 할부,CONFIRMED
1849,2714,500000,CARD_LEVEL,33,무이자할부,INSTALLMENT_FREE,,3,,,국내 가맹점 2~3개월 무이자 할부,CONFIRMED
1850,2715,500000,CARD_LEVEL,33,무이자할부,INSTALLMENT_FREE,,3,,,국내 가맹점 2~3개월 무이자 할부,CONFIRMED
1851,2716,500000,CARD_LEVEL,33,무이자할부,INSTALLMENT_FREE,,3,,,국내 가맹점 2~3개월 무이자 할부,CONFIRMED
1852,2717,500000,CARD_LEVEL,33,무이자할부,INSTALLMENT_FREE,,3,,,국내 가맹점 2~3개월 무이자할부,CONFIRMED
1853,2718,400000,CARD_LEVEL,5,통신,FIXED_AMOUNT,,20000,,,"SKT, KT, LG U+ 및 알뜰폰 월 최대 20,000원 결제일 할인",CONFIRMED
1854,2733,0,CARD_LEVEL,33,무이자할부,INSTALLMENT_FREE,,3,,,2~3개월 무이자 할부,CONFIRMED
1855,2733,0,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,2.0,,,,쿠팡 2.0% 청구할인,CONFIRMED
1856,2733,0,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,4.0,,,,오픈마켓 4.0% 청구할인,CONFIRMED
1857,2733,0,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,4.0,,,,온라인식품&쇼핑 4.0% 청구할인,CONFIRMED
1858,2735,500000,INLINE,14,생활,RATE_DISCOUNT,1.0,,,,[생활비] 1% 캐시백 (전월실적 50만원 이상),CONFIRMED
1859,2737,500000,CARD_LEVEL,23,바우처,VOUCHER,,300000,,,"[추가혜택] 전년도(카드 발급 확정월 포함 12개월) 이용 금액 1,200만원 이상 시 30만원 바우처 제공(연 1회)",CONFIRMED
1860,2740,0,CARD_LEVEL,32,해외이용,FREE_SERVICE,,,,,해외 가맹점 이용 수수료 면제 · 해외 ATM 인출 수수료 면제,CONFIRMED
1861,2743,500000,CARD_LEVEL,16,프리미엄,FREE_SERVICE,,,,,[우대 서비스] 메탈 플레이트 제공·공항 라운지 무료 이용·무료 발레파킹 서비스,CONFIRMED
1862,2746,500000,CARD_LEVEL,14,생활,RATE_DISCOUNT,10.0,,,,4대 생활 영역(백화점/할인점/온라인쇼핑몰/주유) 10% 빅포인트 적립,CONFIRMED
1863,2746,500000,CARD_LEVEL,14,생활,RATE_DISCOUNT,3.0,,,,아파트관리비/이동통신 정기결제 시 3% 빅포인트 적립,CONFIRMED
1864,2746,500000,CARD_LEVEL,26,해외,RATE_DISCOUNT,1.0,,,,해외 1% 빅포인트 적립,CONFIRMED
1865,2747,400000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,30.0,,,,5개 펫 온라인 전용몰 30% 결제일 할인,CONFIRMED
1866,2747,400000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,10.0,,,,일반 온라인 쇼핑몰 10% 결제일 할인,CONFIRMED
1867,2748,400000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,30.0,,,,5개 펫 온라인 전용몰 30% 결제일 할인,CONFIRMED
1868,2748,400000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,10.0,,,,일반 온라인 쇼핑몰 10% 결제일 할인,CONFIRMED
1869,2751,500000,CARD_LEVEL,23,바우처,VOUCHER,,300000,,,"[추가혜택] 전년도(카드 발급 확정월 포함 12개월) 이용 금액 1,200만원 이상 시
30만원 바우처 제공(연 1회)",CONFIRMED
1870,2759,300000,INLINE,14,생활,RATE_DISCOUNT,5.0,,,,[일상 속 5% 적립 서비스] 생활·여행·패션 5% 마이신한포인트적립 (전월실적 30만원 이상),CONFIRMED
1871,2760,300000,CARD_LEVEL,12,푸드,RATE_DISCOUNT,5.0,,,,칼퇴(음식점·주점·카페·편의점) 5% 캐시백 (저녁 6~11시 결제 건),CONFIRMED
1872,2760,300000,CARD_LEVEL,27,교통,RATE_DISCOUNT,5.0,,,,교통(대중교통·택시·카셰어링) 5% 캐시백,CONFIRMED
1873,2761,300000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,10.0,,,,온라인 쇼핑 10% 청구할인,CONFIRMED
1874,2761,300000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,5.0,,,,오프라인 쇼핑 5% 청구할인,CONFIRMED
1875,2761,300000,CARD_LEVEL,5,통신,RATE_DISCOUNT,5.0,,,,이동 통신 요금 자동납부 5% 청구할인,CONFIRMED
1876,2763,400000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,20.0,,,,CU 편의점 최대 20% 현장할인,CONFIRMED
1877,2771,400000,CARD_LEVEL,18,카페,RATE_DISCOUNT,10.0,,,,커피전문점/편의점 10% 결제일할인,CONFIRMED
1878,2771,400000,CARD_LEVEL,5,통신,RATE_DISCOUNT,5.0,,,,이동통신요금 정기결제 시 5%/7% 결제일할인,CONFIRMED
1879,2771,400000,CARD_LEVEL,14,생활,RATE_DISCOUNT,5.0,,,,배달앱/온라인쇼핑몰/헬스&뷰티/생활잡화 5%/7% 결제일할인,CONFIRMED
1880,2771,400000,CARD_LEVEL,26,해외,RATE_DISCOUNT,1.0,,,,"전월 이용금액에 관계없이, 할인한도 없이 해외 1% 결제일 할인",CONFIRMED
1881,2775,200000,CARD_LEVEL,32,해외이용,FREE_SERVICE,,,,,해외 이용수수료 면제 서비스,CONFIRMED
1882,2784,400000,CARD_LEVEL,14,생활,RATE_DISCOUNT,10.0,,,,"[생활 할인] 스타벅스, 폴바셋 10% 청구할인",CONFIRMED
1883,2784,400000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,10.0,,,,"[생활 할인] CU, GS25 10% 청구할인",CONFIRMED
1884,2784,400000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,10.0,,,,"[대중교통 할인] 버스, 지하철 10% 청구할인",CONFIRMED
1885,2789,400000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,20.0,,,,KB Pay 오픈마켓 20% 청구할인,CONFIRMED
1886,2799,400000,CARD_LEVEL,14,생활,RATE_DISCOUNT,15.0,,,,대중교통 & 생활비 최대 15% 결제일 할일,CONFIRMED
1887,2807,500000,INLINE,14,생활,RATE_DISCOUNT,7.0,,,,[Life Experience 서비스] 커피전문점 2천원 할인/택시 이용금액 7% 할인 (전월실적 50만원 이상),CONFIRMED
1888,2809,0,CARD_LEVEL,19,편의점,RATE_DISCOUNT,5.0,,,,"GS25, CU, 이마트24, 세븐일레븐 5% 캐시백",CONFIRMED
1889,2809,0,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,10.0,,,,"버스, 지하철 10% 캐시백",CONFIRMED
1890,2809,0,CARD_LEVEL,18,카페,RATE_DISCOUNT,20.0,,,,"스타벅스, 투썸플레이스 20% 캐시백",CONFIRMED
1891,2810,300000,CARD_LEVEL,5,통신,FIXED_AMOUNT,,5000,,,"통신 요금 대상 가맹점 자동이체 1만원 이상 납부 시 5,000원 캐시백",CONFIRMED
1892,2810,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,5.0,,,,"스타벅스, 커피빈, 투썸플레이스 1만원 이상 결제 시 5% 캐시백",CONFIRMED
1893,2817,200000,CARD_LEVEL,27,교통,RATE_DISCOUNT,10.0,,,,대중교통 요금 10% 할인,CONFIRMED
1894,2817,200000,CARD_LEVEL,5,통신,RATE_DISCOUNT,2.0,,,,이동통신 2% 할인,CONFIRMED
1895,2817,200000,CARD_LEVEL,14,생활,RATE_DISCOUNT,2.0,,,,커피·생활용품·편의점 2% 할인,CONFIRMED
1896,2817,200000,CARD_LEVEL,10,영화,RATE_DISCOUNT,2.0,,,,영화 2% 할인,CONFIRMED
1897,2820,400000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,2.0,,,,쿠팡&슈퍼마켓 2% 청구할인,CONFIRMED
1898,2820,400000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,4.0,,,,"컬리, SSG.COM, 롯데ON, 더현대닷컴 4% 청구할인",CONFIRMED
1899,2820,400000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,4.0,,,,"G마켓, 옥션, 11번가, 인터파크, 위메프, 티몬 4% 청구할인",CONFIRMED
1900,2820,400000,CARD_LEVEL,33,무이자할부,INSTALLMENT_FREE,,3,,,국내 5만원 이상 결제건 2~3개월 무이자 할부,CONFIRMED
1901,2821,400000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,2.0,,,,쿠팡 2% 할인,CONFIRMED
1902,2821,400000,CARD_LEVEL,7,백화점,RATE_DISCOUNT,2.0,,,,백화점 2% 할인,CONFIRMED
1903,2821,400000,CARD_LEVEL,22,대형마트,RATE_DISCOUNT,2.0,,,,마트 2% 할인,CONFIRMED
1904,2821,400000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,2.0,,,,편의점 2% 할인,CONFIRMED
1905,2827,400000,CARD_LEVEL,3,주유,RATE_DISCOUNT,10.0,,,,GS칼텍스에서 주유 시 10% 결제일할인,CONFIRMED
1906,2827,400000,CARD_LEVEL,5,통신,RATE_DISCOUNT,5.0,,,,통신요금 정기결제 시 5% 결제일할인,CONFIRMED
1907,2827,400000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,5.0,,,,편의점 5% 결제일할인,CONFIRMED
1908,2827,400000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,5.0,,,,온라인쇼핑몰 5% 결제일할인,CONFIRMED
1909,2828,400000,CARD_LEVEL,3,주유,RATE_DISCOUNT,10.0,,,,SK주유(충전)소에서 주유 시 10% 결제일할인,CONFIRMED
1910,2828,400000,CARD_LEVEL,5,통신,RATE_DISCOUNT,5.0,,,,통신요금 정기결제 시 5% 결제일할인,CONFIRMED
1911,2828,400000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,5.0,,,,편의점 5% 결제일할인,CONFIRMED
1912,2828,400000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,5.0,,,,온라인쇼핑몰 5% 결제일할인,CONFIRMED
1913,2830,0,CARD_LEVEL,14,생활,RATE_DISCOUNT,1.0,,,,[일상 생활비 적립] 국내 건당 결제금액별 0.2~1% 포인트 적립,CONFIRMED
1914,2831,300000,INLINE,1,쇼핑,RATE_DISCOUNT,10.0,,,,알리익스프레스 국내 / 해외 배송상품 10% 결제일 할인 (전월실적 30만원 이상),CONFIRMED
1915,2831,300000,CARD_LEVEL,26,해외,RATE_DISCOUNT,1.0,,,,해외 이용 시 1% 마이신한포인트 적립,CONFIRMED
1916,2835,400000,INLINE,1,쇼핑,RATE_DISCOUNT,10.0,,,,[Daily Plan 서비스] 쇼핑 10% 결제일 할인 (전월실적 40만원 이상),CONFIRMED
1917,2835,400000,INLINE,27,교통,RATE_DISCOUNT,5.0,,,,[Daily Plan 서비스] 이동 5% 결제일 할인 (전월실적 40만원 이상),CONFIRMED
1918,2835,400000,INLINE,14,생활,RATE_DISCOUNT,5.0,,,,[Daily Plan 서비스] 생활 5% 결제일 할인 (전월실적 40만원 이상),CONFIRMED
1919,2836,400000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,10.0,,,,[Daily Plan 서비스] 쇼핑 10% 결제일 할인,CONFIRMED
1920,2836,400000,CARD_LEVEL,27,교통,RATE_DISCOUNT,5.0,,,,[Daily Plan 서비스] 이동 5% 결제일 할인,CONFIRMED
1921,2836,400000,CARD_LEVEL,14,생활,RATE_DISCOUNT,5.0,,,,[Daily Plan 서비스] 생활 5% 결제일 할인,CONFIRMED
1922,2837,400000,CARD_LEVEL,26,해외,RATE_DISCOUNT,2.0,,,,해외 가맹점 2% 할인,CONFIRMED
1923,2840,300000,CARD_LEVEL,9,주유소,FIXED_AMOUNT,,80,,,주유 리터당 80원~120원 캐시백,CONFIRMED
1924,2840,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,10.0,,,,커피 20대 브랜드 10% 캐시백,CONFIRMED
1925,2840,300000,CARD_LEVEL,10,영화,RATE_DISCOUNT,10.0,,,,영화 가맹점 10% 캐시백,CONFIRMED
1926,2841,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,10.0,,,,커피 20대 브랜드 10% 캐시백,CONFIRMED
1927,2845,400000,CARD_LEVEL,12,푸드,RATE_DISCOUNT,10.0,,,,"음식점, 편의점 10% 할인",CONFIRMED
1928,2845,400000,CARD_LEVEL,5,통신,RATE_DISCOUNT,10.0,,,,이동통신요금 10% 할인,CONFIRMED
1929,2847,300000,CARD_LEVEL,32,해외이용,RATE_DISCOUNT,1.0,,,,[해외 이용 서비스] 국제 브랜드 수수료(1%) / 해외 서비스 수수료(0.2%) 면제,CONFIRMED
1930,2847,300000,CARD_LEVEL,32,해외이용,RATE_DISCOUNT,1.0,,,,[해외 이용 서비스] 해외 ATM 이용 인출 수수료(건당 ) 및 국제 브랜드 수수료(1%) 면제,CONFIRMED
1931,2847,300000,CARD_LEVEL,32,해외이용,RATE_DISCOUNT,1.0,,,,[해외 이용 서비스] 해외 대중교통 컨택리스 방식으로 이용 시 1% 결제일 할인,CONFIRMED
1932,2847,300000,CARD_LEVEL,26,해외,RATE_DISCOUNT,50.0,,,,[일본 여행 서비스] 돈키호테/스타벅스 50% 할인,CONFIRMED
1933,2847,300000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,5.0,,,,[국내 이용 서비스] 국내 4대 편의점 5% 결제일 할인,CONFIRMED
1934,2847,300000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,1.0,,,,[국내 이용 서비스] 국내 대중교통 1% 결제일 할인,CONFIRMED
1935,2852,0,CARD_LEVEL,19,편의점,RATE_DISCOUNT,5.0,,,,"[공통] CU, 세븐일레븐 5% 할인",CONFIRMED
1936,2852,0,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,5.0,,,,"[공통] 다이소, 올리브영, KB Pay 쇼핑 5% 할인",CONFIRMED
1937,2852,0,CARD_LEVEL,8,패밀리레스토랑,RATE_DISCOUNT,10.0,,,,[외식 3구간] 패밀리레스토랑 업종 10% 할인,CONFIRMED
1938,2856,1000000,CARD_LEVEL,14,생활,RATE_DISCOUNT,0.4,,,,[Life 영역] 0.4% ~ 1% 적립,CONFIRMED
1939,2856,1000000,CARD_LEVEL,6,기타,RATE_DISCOUNT,1.0,,,,[Biz 1. 영역] 제약/의료기기 0.4 ~ 1% 적립,CONFIRMED
1940,2856,1000000,CARD_LEVEL,32,해외이용,RATE_DISCOUNT,1.4,,,,[해외이용] 해외 가맹점 1.4% 적립,CONFIRMED
1941,2859,400000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,10.0,,,,KB Pay 쇼핑 이용 5~10% 청구할인,CONFIRMED
1942,2863,0,CARD_LEVEL,29,여행/숙박,RATE_DISCOUNT,2.0,,,,"[특별적립] 항공권 2%, 호텔/렌터카 3% 트래블마일 적립",CONFIRMED
1943,2864,0,CARD_LEVEL,29,여행/숙박,RATE_DISCOUNT,3.0,,,,"[특별적립] 항공권 3%, 호텔/렌터카 5% 트래블마일 적립",CONFIRMED
1944,2867,500000,CARD_LEVEL,7,백화점,RATE_DISCOUNT,5.0,,,,[갤러리아 기본 서비스] 갤러리아 백화점 5% 현장할인,CONFIRMED
1945,2867,500000,CARD_LEVEL,7,백화점,RATE_DISCOUNT,7.0,,,,[갤러리아 특별 서비스] 갤러리아 백화점 / 갤러리아몰 5~7% 청구할인,CONFIRMED
1946,2867,500000,CARD_LEVEL,33,무이자할부,INSTALLMENT_FREE,,6,,,[갤러리아 특별 서비스] 갤러리아 백화점 최대 6개월 무이자할부,CONFIRMED
1947,2867,500000,CARD_LEVEL,14,생활,RATE_DISCOUNT,3.0,,,,[생활 서비스] 생활 영역 3% 청구할인,CONFIRMED
1948,2868,400000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,5.0,,,,KB Pay 쇼핑 이용 5% 환급할인,CONFIRMED
1949,2869,400000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,10.0,,,,편의점 업종 10% 청구할인,CONFIRMED
1950,2869,400000,CARD_LEVEL,18,카페,RATE_DISCOUNT,10.0,,,,커피 업종 10% 청구할인,CONFIRMED
1951,2873,400000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,10.0,,,,[스타필드] 스타필드 이용금액 10% 결제일 할인,CONFIRMED
1952,2873,400000,CARD_LEVEL,7,백화점,RATE_DISCOUNT,5.0,,,,[신세계 계열사] 신세계백화점 5% 결제일 할인,CONFIRMED
1953,2873,400000,CARD_LEVEL,24,마트/편의점,RATE_DISCOUNT,5.0,,,,"[신세계 계열사] 할인점, 편의점 5% 결제일 할인",CONFIRMED
1954,2873,400000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,5.0,,,,[신세계 계열사] 온라인쇼핑 5% 결제일 할인,CONFIRMED
1955,2873,400000,CARD_LEVEL,18,카페,RATE_DISCOUNT,5.0,,,,[신세계 계열사] 스타벅스 5% 결제일 할인,CONFIRMED
1956,2873,400000,CARD_LEVEL,14,생활,RATE_DISCOUNT,5.0,,,,[신세계 계열사] 까사미아 5% 결제일 할인,CONFIRMED
1957,2873,400000,CARD_LEVEL,10,영화,RATE_DISCOUNT,5.0,,,,[라이프] 영화관 5% 결제일 할인,CONFIRMED
1958,2875,300000,CARD_LEVEL,5,통신,RATE_DISCOUNT,5.0,,,,이동통신 5% 할인,CONFIRMED
1959,2876,0,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,5.0,,,,대중교통 5% 청구할인,CONFIRMED
1960,2876,0,CARD_LEVEL,24,마트/편의점,RATE_DISCOUNT,5.0,,,,"편의점, 슈퍼마켓 5% 청구할인",CONFIRMED
1961,2876,0,CARD_LEVEL,3,주유,RATE_DISCOUNT,5.0,,,,주유 5% 청구할인,CONFIRMED
1962,2877,500000,CARD_LEVEL,26,해외,RATE_DISCOUNT,10.0,,,,해외여행 10% 청구할인,CONFIRMED
1963,2877,500000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,10.0,,,,쇼핑 10% 청구할인,CONFIRMED
1964,2877,500000,CARD_LEVEL,35,골프,RATE_DISCOUNT,10.0,,,,골프 10% 청구할인,CONFIRMED
1965,2877,500000,CARD_LEVEL,18,카페,RATE_DISCOUNT,50.0,,,,커피 50% 청구할인,CONFIRMED
1966,2882,0,CARD_LEVEL,32,해외이용,RATE_DISCOUNT,2.0,,,,[추가 혜택] 실적·한도 제한 없이 해외 온·오프라인 가맹점 2% 청구 할인,CONFIRMED
1967,2885,400000,CARD_LEVEL,14,생활,RATE_DISCOUNT,5.0,,,,[기본] 생활 편의 영역 5% 할인,CONFIRMED
1968,2885,400000,CARD_LEVEL,26,해외,RATE_DISCOUNT,2.0,,,,[기본] 해외 2% 할인,CONFIRMED
1969,2886,300000,CARD_LEVEL,14,생활,RATE_DISCOUNT,5.0,,,,생활 편의 영역 5% 할인,CONFIRMED
1970,2886,300000,CARD_LEVEL,26,해외,RATE_DISCOUNT,2.0,,,,해외 2% 할인,CONFIRMED
1971,2890,200000,CARD_LEVEL,14,생활,RATE_DISCOUNT,1.0,,,,[일상 생활비 적립] 국내 건당 결제금액별 0.2~1% 포인트 적립,CONFIRMED
1972,2890,200000,CARD_LEVEL,32,해외이용,RATE_DISCOUNT,1.0,,,,[일상 생활비 적립] 해외 결제금액 1% 포인트 적립,CONFIRMED
1973,2891,200000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,5.0,,,,[일상 서비스] 대중교통 이용금액 5% 캐시백,CONFIRMED
1974,2891,200000,CARD_LEVEL,26,해외,RATE_DISCOUNT,1.2,,,,"[해외 서비스] 해외 전 가맹점(온라인포함) 1.2% 캐시백
해외인출 1건 당 US  캐시백 제공",CONFIRMED
1975,2892,200000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,10.0,,,,[생활 영역] 4대 편의점 10% 적립,CONFIRMED
1976,2892,200000,CARD_LEVEL,18,카페,RATE_DISCOUNT,10.0,,,,[생활 영역] 커피 업종 10% 적립,CONFIRMED
1977,2892,200000,CARD_LEVEL,32,해외이용,RATE_DISCOUNT,1.0,,,,[생활 영역] 해외이용 1% 적립,CONFIRMED
1978,2892,200000,CARD_LEVEL,6,기타,RATE_DISCOUNT,10.0,,,,"[놀이 영역] 사진관, 볼링장, 테니스장, 스키장 10% 적립",CONFIRMED
1979,2893,200000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,10.0,,,,[생활 영역] 4대 편의점 10% 적립,CONFIRMED
1980,2893,200000,CARD_LEVEL,18,카페,RATE_DISCOUNT,10.0,,,,[생활 영역] 커피 업종 10% 적립,CONFIRMED
1981,2893,200000,CARD_LEVEL,32,해외이용,RATE_DISCOUNT,1.0,,,,[생활 영역] 해외이용 1% 적립,CONFIRMED
1982,2894,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,50.0,,,,스타벅스 50% 할인,CONFIRMED
1983,2894,300000,CARD_LEVEL,26,해외,RATE_DISCOUNT,2.0,,,,해외 2% 할인,CONFIRMED
1984,2898,500000,INLINE,6,기타,FREE_SERVICE,,,,,국내공항 무료 발레파킹 서비스 (전월실적 50만원 이상),CONFIRMED
1985,2902,500000,CARD_LEVEL,14,생활,RATE_DISCOUNT,10.0,,,,[라이프] OTT/뷰티/여가 10% 할인,CONFIRMED
1986,2903,300000,CARD_LEVEL,3,주유,FIXED_AMOUNT,,150,,,"SK에너지·HD현대오일뱅크에서 주유 시 리터당 150원 청구 할인
모든 충전소(LPG) 이용 시 리터당 150원 청구 할인",CONFIRMED
1987,2904,500000,CARD_LEVEL,14,생활,RATE_DISCOUNT,10.0,,,,"8가지 생활영역에서 10% 청구할인
(병원/의원, 관리비, 통신, 쇼핑, 학원, 커피, 보험, 골프)",CONFIRMED
1988,2905,200000,CARD_LEVEL,26,해외,FREE_SERVICE,,,,,"[해외 혜택] 해외 가맹점, ATM 이용 수수료 면제",CONFIRMED
1989,2905,200000,CARD_LEVEL,18,카페,FIXED_AMOUNT,,1000,,,"[국내 혜택] 카페 1,000원 할인",CONFIRMED
1990,2905,200000,CARD_LEVEL,12,푸드,FIXED_AMOUNT,,5000,,,"[국내 혜택] 전국맛집 5,000원 할인",CONFIRMED
1991,2906,0,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,테마파크 서울랜드 50% 할인,CONFIRMED
1992,2907,300000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,50.0,,,,[일본 여행] 일본 3대 편의점 50% 캐시백,CONFIRMED
1993,2907,300000,CARD_LEVEL,12,푸드,RATE_DISCOUNT,50.0,,,,[일본 여행] 일본 커피/패스트푸드 50% 캐시백,CONFIRMED
1994,2907,300000,CARD_LEVEL,26,해외,RATE_DISCOUNT,10.0,,,,[국내외 캐시백] 해외 10% 캐시백,CONFIRMED
1995,2907,300000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,5.0,,,,[국내외 캐시백] 국내 쇼핑 5% 캐시백,CONFIRMED
1996,2907,300000,CARD_LEVEL,12,푸드,RATE_DISCOUNT,5.0,,,,[국내외 캐시백] 국내 푸드 5% 캐시백,CONFIRMED
1997,2907,300000,CARD_LEVEL,14,생활,RATE_DISCOUNT,5.0,,,,[국내외 캐시백] 국내 일상 5% 캐시백,CONFIRMED
1998,2909,300000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,5.0,,,,쇼핑 5% 청구할인,CONFIRMED
1999,2913,300000,CARD_LEVEL,10,영화,FIXED_AMOUNT,,3500,,,"메가박스/CGV 온라인 영화 예매 시 3,500원 청구할인",CONFIRMED
2000,2913,300000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,롯데월드 어드벤처 종합이용권 50% 현장 할인,CONFIRMED
2001,2913,300000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,에버랜드 페스티벌월드 자유이용권 50% 현장 할인,CONFIRMED
2002,2913,300000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,30.0,,,,캐리비안베이 입장권 30% 현장 할인,CONFIRMED
2003,2914,0,CARD_LEVEL,7,백화점,RATE_DISCOUNT,0.5,,,,국내외 가맹점 0.5% ~ 3% 신백리워드 포인트 적립,CONFIRMED
2004,2914,0,CARD_LEVEL,22,대형마트,FIXED_AMOUNT,,6000,,,"이마트 6,000원 할인 (통합 월 1회, 전월 이용금액 20만원 이상 시 제공)",CONFIRMED
2005,2914,0,CARD_LEVEL,10,영화,FIXED_AMOUNT,,3000,,,"CGV 3,000원 할인 (월 1회, 전월 이용금액 30만원 이상 시 제공)",CONFIRMED
2006,2914,0,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,"놀이공원 50% / 워터파크 30% 할인 (연 5회, 전월 이용금액 30만원 이상 시 제공)",CONFIRMED
2007,2914,0,CARD_LEVEL,33,무이자할부,INSTALLMENT_FREE,,3,,,국내 가맹점 주말 2~3개월 무이자할부,CONFIRMED
2008,2914,0,CARD_LEVEL,33,무이자할부,INSTALLMENT_FREE,,3,,,신세계백화점 / 이마트 2~3개월 무이자할부,CONFIRMED
2009,2923,300000,CARD_LEVEL,7,백화점,RATE_DISCOUNT,3.0,,,,신세계백화점 최대 3% 결제일 할인 서비스,CONFIRMED
2010,2923,300000,CARD_LEVEL,32,해외이용,RATE_DISCOUNT,2.0,,,,해외 가맹점 2% 할인 서비스,CONFIRMED
2011,2929,200000,CARD_LEVEL,13,선택형,RATE_DISCOUNT,50.0,,,,"[A팩] 6개 영역 최대 50% 할인
OTT, APP, 여가, 교통, 편의점, 영화관",CONFIRMED
2012,2929,200000,CARD_LEVEL,13,선택형,RATE_DISCOUNT,50.0,,,,"[B팩] 6개 영역 최대 50% 할인
쇼핑 멤버십, 통신요금, 패션/라이프, 배달, 편의점, 데이트",CONFIRMED
