card_id,min_amount,min_amount_source,category_id,group_name,benefit_type,rate,fixed_amount,unit_basis,unit_type,raw_text
18,500000,INLINE,1,쇼핑,RATE_DISCOUNT,10.0,,,,"[쇼핑 할인] 오프라인 쇼핑(백화점, 프리미엄 아울렛, 마트, 창고형 할인매장) 10% 할인
· 온라인 쇼핑(홈쇼핑, 소셜커머스) 10% 할인 (전월실적 50만원 이상)"
18,500000,INLINE,14,생활,RATE_DISCOUNT,10.0,,,,"[생활 할인] 커피전문점·잡화·온라인서점 10% 할인
· 주유 60원/L 할인 (전월실적 50만원 이상)"
18,500000,CARD_LEVEL,26,해외,RATE_DISCOUNT,5.0,,,,[해외이용 캐시백] 해외이용금액 5% 캐시백 (연간실적 1천만원 이상)
18,300000,INLINE,12,푸드,RATE_DISCOUNT,10.0,,,,"[제휴 할인] 마켓컬리, 프레딧, 집반찬연구소 10% 할인서비스 (전월실적 30만원 이상)"
21,300000,INLINE,11,테마파크,RATE_DISCOUNT,50.0,,,,서울랜드 50% 할인 (전월실적 30만원 이상)
26,500000,INLINE,14,생활,RATE_DISCOUNT,1.0,,,,주요 생활업종 이용시 1% 캐시백 (전월실적 50만원 이상)
28,500000,CARD_LEVEL,7,백화점,RATE_DISCOUNT,5.0,,,,신세계백화점 5% 결제일 할인
28,500000,CARD_LEVEL,14,생활,RATE_DISCOUNT,5.0,,,,Life Care가맹점 5% 결제일 할인
28,500000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,"롯데월드, 서울랜드 자유이용권 50% 할인"
28,500000,CARD_LEVEL,26,해외,RATE_DISCOUNT,5.0,,,,해외 매출 5% 캐시백
35,200000,CARD_LEVEL,3,주유,FIXED_AMOUNT,,100,,,GS칼텍스 주유 시 리터당 60~100원 할인
35,200000,CARD_LEVEL,27,교통,RATE_DISCOUNT,7.0,,,,"버스, 지하철, 택시 3~7% 할인"
36,300000,CARD_LEVEL,13,선택형,RATE_DISCOUNT,5.0,,,,"Cube 선택서비스 - 선택서비스 5개, 5% 할인"
39,300000,INLINE,3,주유,RATE_DISCOUNT,10.0,,,,4개의 정유사 중 직접 고른 1개 정유사 주유 이용금액 10% 결제일 할인 (전월실적 30만원 이상)
39,300000,INLINE,19,편의점,RATE_DISCOUNT,5.0,,,,"GS25, CU 5% 결제일 할인 (전월실적 30만원 이상)"
39,300000,INLINE,18,카페,RATE_DISCOUNT,5.0,,,,"스타벅스, 이디야 5% 결제일 할인 (전월실적 30만원 이상)"
41,300000,INLINE,14,생활,RATE_DISCOUNT,20.0,,,,"4대 편의점, 생활/잡화, 커피, 월납 20% 할인 (전월실적 30만원 이상)"
41,300000,INLINE,28,프리미엄 서비스,RATE_DISCOUNT,10.0,,,,"제주항공, 에어부산 10% 할인 (전월실적 30만원 이상)"
42,300000,CARD_LEVEL,30,렌터카,RATE_DISCOUNT,30.0,,,,SOCAR 결제 시 30% 결제일 할인
42,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,20.0,,,,커피전문점 20% 결제일 할인
42,300000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,5.0,,,,"GS25, CU, 세븐일레븐 편의점 5% 결제일 할인"
42,300000,CARD_LEVEL,22,대형마트,RATE_DISCOUNT,3.0,,,,"홈플러스, 이마트, 롯데마트 3대 할인점 3% 결제일 할인"
43,300000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,15.0,,,,생활쇼핑 최대 15% 결제일 할인
43,300000,CARD_LEVEL,31,카페/디저트,RATE_DISCOUNT,10.0,,,,커피전문점/제과점 업종 10% 결제일 할인
43,300000,CARD_LEVEL,6,기타,RATE_DISCOUNT,10.0,,,,주말 복합쇼핑몰 10% 결제일 할인
43,300000,CARD_LEVEL,22,대형마트,RATE_DISCOUNT,10.0,,,,주말 3대 할인점 10% 결제일 할인
43,300000,CARD_LEVEL,10,영화,FIXED_AMOUNT,,5000,,,"주말 롯데시네마 현장 예매 시 5,000원 결제일 할인"
45,300000,CARD_LEVEL,14,생활,RATE_DISCOUNT,7.0,,,,편의점·배달앱 7% 멤버십리워즈 적립
45,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,20.0,,,,스타벅스·이디야 20% 결제일 할인
45,300000,CARD_LEVEL,5,통신,RATE_DISCOUNT,5.0,,,,교통·통신 5% 멤버십리워즈 적립
45,300000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,1.5,,,,쇼핑 1.5% 멤버십리워즈 적립
45,300000,CARD_LEVEL,32,해외이용,RATE_DISCOUNT,5.0,,,,해외 5% 멤버십리워즈 적립
46,300000,CARD_LEVEL,3,주유,RATE_DISCOUNT,0.2,,,,국내외 모든 가맹점에서 0.2%·0.4% 주유포인트 적립
46,300000,CARD_LEVEL,3,주유,FIXED_AMOUNT,,60,,,전국 주유소 리터당 60원 결제일할인(청구할인) (LPG 30원)
46,300000,CARD_LEVEL,10,영화,RATE_DISCOUNT,50.0,,,,CGV 동반 1인 50% 할인
46,300000,CARD_LEVEL,31,카페/디저트,FIXED_AMOUNT,,1000,,,"스타벅스 1,000원 할인"
49,0,CARD_LEVEL,7,백화점,MILEAGE,1.0,,1000,WON,"(특별적립) 국내형: 백화점 이용금액 1,000원당 (스카이패스) 1 마일리지 추가 적립"
49,0,CARD_LEVEL,9,주유소,MILEAGE,1.0,,1000,WON,"(특별적립) 국내형: 주유 이용금액 1,000원당 (스카이패스) 1 마일리지 추가 적립"
49,0,CARD_LEVEL,18,카페,MILEAGE,1.0,,1000,WON,"(특별적립) 국내형: 커피 이용금액 1,000원당 (스카이패스) 1 마일리지 추가 적립"
49,0,CARD_LEVEL,19,편의점,MILEAGE,1.0,,1000,WON,"(특별적립) 국내형: 편의점 이용금액 1,000원당 (스카이패스) 1 마일리지 추가 적립"
49,0,CARD_LEVEL,26,해외,MILEAGE,1.0,,1000,WON,"(특별적립) 해외형: 해외 가맹점 및 해외 직접구매 이용건 1,000원당 (스카이패스) 1 마일리지 추가 적립"
50,300000,CARD_LEVEL,8,패밀리레스토랑,RATE_DISCOUNT,10.0,,,,아웃백스테이크하우스 10% 할인
50,300000,CARD_LEVEL,18,카페,FIXED_AMOUNT,,1000,,,"스타벅스 1,000원 결제일할인"
50,300000,CARD_LEVEL,10,영화,FIXED_AMOUNT,,3000,,,"메가박스, CGV, 인터파크 영화 3,000원 할인"
50,300000,CARD_LEVEL,33,무이자할부,INSTALLMENT_FREE,,3,,,백화점·할인점 2~3개월 무이자할부
50,300000,CARD_LEVEL,33,무이자할부,INSTALLMENT_FREE,,3,,,의료점 2~3개월 무이자할부
51,300000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,10.0,,,,대중교통·택시 10% 결제일할인
51,300000,CARD_LEVEL,5,통신,RATE_DISCOUNT,10.0,,,,이동통신요금 10% 결제일할인
51,300000,CARD_LEVEL,10,영화,FIXED_AMOUNT,,5000,,,"CGV 및 롯데시네마 5,000원 결제일할인"
51,300000,CARD_LEVEL,26,해외,RATE_DISCOUNT,1.3,,,,해외 1.3% 적립
52,500000,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,1.0,,,,모든 가맹점 1% 빅포인트 적립
52,500000,CARD_LEVEL,3,주유,FIXED_AMOUNT,,2000,,,"모든 주유소 및 LPG 충전소 2,000원 결제일 할인"
52,500000,CARD_LEVEL,10,영화,FIXED_AMOUNT,,5000,,,"모든 영화관 5,000원 결제일 할인"
53,300000,CARD_LEVEL,18,카페,FIXED_AMOUNT,,1000,,,"스타벅스 1,000원 결제일 할인"
53,300000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,"놀이공원 자유이용권 50%, 워터파크 입장권 30% 현장할인"
53,300000,CARD_LEVEL,25,정비,FIXED_AMOUNT,,15000,,,"엔진오일 교환 시 15,000원 현장할인"
54,0,CARD_LEVEL,13,선택형,MILEAGE,2.0,,,,[특별 적립] 옵션 적립처에 따라 스카이패스 2 마일리지 적립
54,500000,INLINE,8,패밀리레스토랑,FIXED_AMOUNT,,30000,,,"아웃백스테이크하우스 30,000원 결제일 할인 [전월 실적 50만원 이상]"
55,300000,CARD_LEVEL,19,편의점,FIXED_AMOUNT,,200,,,"CU 1,500원당 200원 결제일할인"
55,300000,CARD_LEVEL,27,교통,FIXED_AMOUNT,,100,,,"대중교통 1,000원당 100원 결제일할인"
55,300000,CARD_LEVEL,12,푸드,FIXED_AMOUNT,,1000,,,"음식점·주점 1,000원 결제일할인"
56,500000,CARD_LEVEL,18,카페,RATE_DISCOUNT,10.0,,,,커피전문점 10% 결제일할인
56,500000,CARD_LEVEL,10,영화,FIXED_AMOUNT,,5000,,,"모든 영화관 5,000원 결제일할인"
56,500000,CARD_LEVEL,8,패밀리레스토랑,FIXED_AMOUNT,,20000,,,"VIPS·계절밥상 20,000원 결제일할인"
56,500000,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.5,,,,모든 가맹점 기본 0.5% 청구할인
56,500000,CARD_LEVEL,14,생활,RATE_DISCOUNT,1.5,,,,교육·할인점·이동통신·병원·약국 1.5% 결제일할인
57,500000,CARD_LEVEL,10,영화,FIXED_AMOUNT,,5000,,,"모든 영화관 5,000원 결제일할인"
57,500000,CARD_LEVEL,18,카페,RATE_DISCOUNT,10.0,,,,커피전문점 10% 결제일할인
57,500000,CARD_LEVEL,12,푸드,FIXED_AMOUNT,,20000,,,"VIPS·계절밥상 20,000원 결제일할인"
57,500000,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.5,,,,모든 가맹점 기본 0.5% 청구할인
57,500000,CARD_LEVEL,14,생활,RATE_DISCOUNT,1.5,,,,음식점·주점·편의점·주유·택시 1.5% 결제일할인
57,500000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,놀이공원 자유이용권 50%·워터파크 입장권 30% 현장할인
57,500000,CARD_LEVEL,25,정비,FIXED_AMOUNT,,20000,,,"엔진오일 교환 시 20,000원 현장할인"
58,500000,CARD_LEVEL,3,주유,FIXED_AMOUNT,,90,,,모든 주유소에서 주유 시 리터당 90원 결제일할인
58,500000,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.5,,,,모든 가맹점 기본 0.5% 결제일할인
59,500000,CARD_LEVEL,29,여행/숙박,RATE_DISCOUNT,3.0,,,,여가패키지: 해외·여행 3% 결제일할인
59,500000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,3.0,,,,일상패키지: 슈퍼마켓·프리미엄 아울렛 등 3% 결제일할인
59,500000,CARD_LEVEL,31,카페/디저트,RATE_DISCOUNT,30.0,,,,일상패키지: 10대 커피전문점·제과점 30% 결제일할인
59,500000,CARD_LEVEL,12,푸드,RATE_DISCOUNT,20.0,,,,일상패키지: 음식점·신선식품 배송 20% 결제일할인
59,500000,CARD_LEVEL,10,영화,FIXED_AMOUNT,,6000,,,"일상패키지: 모든 영화관에서 6,000원 이상 결제 시 6,000원 결제일할인"
61,0,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,놀이공원 자유이용권 50%·워터파크 입장권 30% 현장할인
61,0,CARD_LEVEL,25,정비,FIXED_AMOUNT,,20000,,,"엔진오일 교환 시 20,000원 현장할인"
62,0,CARD_LEVEL,31,카페/디저트,RATE_DISCOUNT,10.0,,,,커피전문점·파리바게뜨·배스킨라빈스·던킨도너츠 10% 할인
62,0,CARD_LEVEL,10,영화,FIXED_AMOUNT,,3000,,,"CGV 3,000원 할인"
62,0,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,놀이공원 50%·워터파크 30% 할인
63,300000,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.3,,,,국내외 가맹점 0.3% 결제일 할인
63,300000,CARD_LEVEL,5,통신,RATE_DISCOUNT,10.0,,,,이동통신요금 10% 결제일할인
63,300000,CARD_LEVEL,10,영화,FIXED_AMOUNT,,5000,,,"CGV·롯데시네마 5,000원 결제일할인"
64,300000,CARD_LEVEL,33,무이자할부,INSTALLMENT_FREE,,3,,,주말 5만원 이상 결제 시 2~3개월 무이자할부
72,400000,CARD_LEVEL,5,통신,RATE_DISCOUNT,5.0,,,,이동통신 5% 결제일할인
72,400000,CARD_LEVEL,18,카페,RATE_DISCOUNT,5.0,,,,커피전문점 5% 결제일할인
73,300000,CARD_LEVEL,14,생활,RATE_DISCOUNT,5.0,,,,"대형마트, 백화점, 주유 등 5% 청구할인"
73,300000,CARD_LEVEL,8,패밀리레스토랑,RATE_DISCOUNT,25.0,,,,"아웃백, 애슐리, TGIF 등 25% 청구할인"
73,300000,CARD_LEVEL,31,카페/디저트,RATE_DISCOUNT,20.0,,,,"탐앤탐스, 스타벅스 20% 청구할인"
73,300000,CARD_LEVEL,4,금융,FREE_SERVICE,,,,,우리은행 수수료 면제서비스
74,300000,CARD_LEVEL,14,생활,RATE_DISCOUNT,5.0,,,,주요 7대 업종 10~5% 청구할인
74,300000,CARD_LEVEL,10,영화,FIXED_AMOUNT,,3000,,,"전국 영화관 3,000원 청구할인"
74,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,20.0,,,,커피 20% 청구할인
74,300000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,주요 놀이공원 자유이용권 50% 현장할인
77,300000,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.7,,,,국내 가맹점 0.7% 위비꿀머니 적립
77,300000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,1.5,,,,"대형할인점, 면세점 1.5% 및 위비마켓 2% 위비꿀머니 적립"
77,300000,CARD_LEVEL,5,통신,RATE_DISCOUNT,1.5,,,,이동통신 1.5% 위비꿀머니 적립
77,300000,CARD_LEVEL,34,병원,RATE_DISCOUNT,1.5,,,,병의원 1.5% 위비꿀머니 적립
77,300000,CARD_LEVEL,26,해외,RATE_DISCOUNT,1.5,,,,해외 이용금액 1.5% 위비꿀머니 적립
77,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,10.0,,,,"스타벅스, 이디야, 폴바셋 10% 청구할인"
80,300000,CARD_LEVEL,14,생활,RATE_DISCOUNT,5.0,,,,PAY 외 결제 시 5% 할인
80,300000,CARD_LEVEL,12,푸드,RATE_DISCOUNT,10.0,,,,치킨/피자 10% 청구할인
80,300000,CARD_LEVEL,26,해외,FREE_SERVICE,,,,,해외이용 시 이용수수료 면제
81,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,50.0,,,,스타벅스(사이렌오더 포함) 50% 청구 할인
81,300000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,10.0,,,,편의점 업종 10% 청구 할인
82,300000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,1.0,,,,"Well Living: 백화점, 온라인 쇼핑, 대형할인점 모아포인트 1% 적립"
82,300000,CARD_LEVEL,5,통신,RATE_DISCOUNT,1.5,,,,Well Living: 이동통신 모아포인트 1.5% 적립
82,300000,CARD_LEVEL,34,병원,RATE_DISCOUNT,1.5,,,,Well Living: 병원(동물병원 포함) 모아포인트 1.5% 적립
82,300000,CARD_LEVEL,29,여행/숙박,RATE_DISCOUNT,1.8,,,,"Enjoy Living: 해외, 면세점, 여행사 ,항공사 모아포인트 1.8% 적립"
82,300000,CARD_LEVEL,35,골프,RATE_DISCOUNT,3.0,,,,Enjoy Living: 골프 업종 3% 적립
84,300000,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.8,,,,모아포인트 0.8%~5% 적립
84,300000,CARD_LEVEL,5,통신,RATE_DISCOUNT,5.0,,,,이동통신 업종 모아포인트 5% 적립
84,300000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,5.0,,,,대중교통 업종 모아포인트 5% 적립
84,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,3.0,,,,"스타벅스, 엔제리너스, 이디야 모아포인트 3% 적립"
84,300000,CARD_LEVEL,10,영화,RATE_DISCOUNT,3.0,,,,"CGV, 롯데시네마 모아포인트 3% 적립"
84,300000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,1.0,,,,"백화점, 할인점, 온라인쇼핑 모아포인트 1% 적립"
84,300000,CARD_LEVEL,3,주유,RATE_DISCOUNT,1.0,,,,주유 모아포인트 1% 적립
84,300000,CARD_LEVEL,26,해외,RATE_DISCOUNT,1.0,,,,해외 가맹점 1% 적립
85,300000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,10.0,,,,온·오프라인 쇼핑 10% 청구할인
85,300000,CARD_LEVEL,3,주유,FIXED_AMOUNT,,60,,,4대 주유소 주말 주유시 리터당 60원 청구할인
85,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,10.0,,,,"스타벅스, 폴바셋 10% 청구할인"
86,300000,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,1.0,,,,모든 국내 가맹점 0.7~1% 청구할인
86,300000,CARD_LEVEL,3,주유,FIXED_AMOUNT,,100,,,"S-OIL, 현대오일뱅크 리터당 60~100원 청구할인"
86,300000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,10.0,,,,대중교통 10% 청구할인
86,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,10.0,,,,"스타벅스, 폴바셋 10% 청구할인"
87,0,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,1.3,,,,국내외 가맹점 1.3%~0.8% 청구할인
87,0,CARD_LEVEL,31,카페/디저트,RATE_DISCOUNT,1.3,,,,제과점 1.3% 청구할인
87,0,CARD_LEVEL,19,편의점,RATE_DISCOUNT,1.3,,,,편의점 1.3% 청구할인
87,0,CARD_LEVEL,22,대형마트,RATE_DISCOUNT,1.3,,,,수퍼마켓 1.3% 청구할인
87,0,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,1.3,,,,"면세점, 해외이용금액 1.3% 청구할인"
87,0,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,1.3,,,,대중교통 1.3% 청구할인
87,0,CARD_LEVEL,3,주유,RATE_DISCOUNT,0.8,,,,주유관련 이용금액 0.8% 청구할인
87,0,CARD_LEVEL,5,통신,RATE_DISCOUNT,0.8,,,,통신관련 이용금액 0.8% 청구할인
88,300000,CARD_LEVEL,27,교통,RATE_DISCOUNT,33.0,,,,대중교통 33% 청구할인
88,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,55.0,,,,"커피 4대 브랜드 통합 (스타벅스, 투썸플레이스, 커피빈, 폴바셋) 55% 청구할인"
88,300000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,11.0,,,,편의점 11% 청구할인
88,300000,CARD_LEVEL,10,영화,FIXED_AMOUNT,,5500,,,"영화관 5,500원 할인"
89,300000,CARD_LEVEL,3,주유,FIXED_AMOUNT,,200,,,SK네트웍스 Most 주유소 리터당 최대 200원 청구할인
89,300000,CARD_LEVEL,10,영화,FIXED_AMOUNT,,5000,,,"영화관 업종 5,000원 청구할인"
89,300000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,놀이공원 본인 자유이용권 50% 현장할인
91,0,CARD_LEVEL,3,주유,FIXED_AMOUNT,,60,,,"현대오일뱅크, S-OIL 주유 및 충전 시 리터당 60원 청구할인"
92,500000,CARD_LEVEL,3,주유,FIXED_AMOUNT,,60,,,"현대오일뱅크, S-OIL 주유 및 충전 시 리터당 60원 청구할인"
93,500000,CARD_LEVEL,3,주유,FIXED_AMOUNT,,60,,,"현대오일뱅크, S-OIL 주유 및 충전 시 리터당 60원 청구할인"
94,0,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.7,,,,모든 국내 가맹점 0.7%~1.0% 청구할인
94,0,CARD_LEVEL,3,주유,FIXED_AMOUNT,,100,,,"S-OIL, 현대오일뱅크 리터당 60~100원 청구할인"
94,0,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,10.0,,,,대중교통 10% 청구할인
94,0,CARD_LEVEL,18,카페,RATE_DISCOUNT,10.0,,,,"스타벅스, 폴바셋 10% 청구할인"
106,300000,INLINE,3,주유,FIXED_AMOUNT,,60,,,"주유소, 충전소 업종 리터당 60원 청구할인 (전월실적 30만원 이상)"
106,300000,INLINE,5,통신,RATE_DISCOUNT,10.0,,,,"전화요금, 인터넷이용료, 케이블TV 업종 10% 청구할인 (전월실적 30만원 이상)"
106,300000,INLINE,27,교통,RATE_DISCOUNT,10.0,,,,"버스, 지하철, 택시 업종 10% 청구할인 (전월실적 30만원 이상)"
106,600000,INLINE,14,생활,RATE_DISCOUNT,10.0,,,,"음식점, 커피전문점, 편의점, 약국 업종 10% 추가 청구할인 (전월실적 60만원 이상)"
107,300000,CARD_LEVEL,8,패밀리레스토랑,RATE_DISCOUNT,10.0,,,,"3대 패밀리레스토랑(아웃백,VIPS,TGIF) 이용 시 10% 청구할인"
107,300000,CARD_LEVEL,33,무이자할부,INSTALLMENT_FREE,,3,,,"백화점, 대형마트, 정비, 손해보험 업종 2~3개월 무이자할부 서비스"
109,300000,CARD_LEVEL,9,주유소,FIXED_AMOUNT,,100,,,SK에너지 주유시 리터당 100원 청구할인
109,300000,CARD_LEVEL,25,정비,FREE_SERVICE,,,,,"스피드메이트 엔진오일 무료교환, 차량정비 현장할인 서비스"
109,300000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,10.0,,,,"버스, 지하철 10% 청구할인"
112,300000,CARD_LEVEL,3,주유,FIXED_AMOUNT,,100,,,GS칼텍스 리터당 100원 현장할인
112,300000,CARD_LEVEL,27,교통,RATE_DISCOUNT,10.0,,,,버스/지하철 10% 청구할인
115,300000,INLINE,3,주유,FIXED_AMOUNT,,60,,,"주유소, 충전소 업종 리터당 60원 청구할인 (전월실적 30만원 이상)"
115,300000,INLINE,22,대형마트,RATE_DISCOUNT,10.0,,,,대형마트 10% 청구할인 (전월실적 30만원 이상)
115,300000,INLINE,5,통신,RATE_DISCOUNT,10.0,,,,"전화요금, 인터넷이용료, 케이블TV 업종 10% 청구할인 (전월실적 30만원 이상)"
115,300000,INLINE,27,교통,RATE_DISCOUNT,10.0,,,,"버스, 지하철, 택시 업종 10% 청구할인 (전월실적 30만원 이상)"
115,300000,INLINE,26,해외,RATE_DISCOUNT,5.0,,,,해외이용(해외직구) 5% 할인 캐시백 (전월실적 30만원 이상)
115,600000,INLINE,12,푸드,RATE_DISCOUNT,10.0,,,,"음식점, 커피전문점, 편의점, 약국 업종 10% 추가 청구할인 (전월실적 60만원 이상)"
116,300000,CARD_LEVEL,31,카페/디저트,RATE_DISCOUNT,10.0,,,,커피/제과/아이스크림 5~10% 할인
116,300000,CARD_LEVEL,27,교통,RATE_DISCOUNT,10.0,,,,"대중교통, 택시 10% 할인"
120,0,CARD_LEVEL,26,해외,RATE_DISCOUNT,2.0,,,,해외이용 2.0% 할인 캐시백
121,300000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,10.0,,,,"버스, 지하철 10% 청구할인"
121,300000,CARD_LEVEL,5,통신,RATE_DISCOUNT,10.0,,,,"SKT, KT Olleh, LG U+ 10% 청구할인"
121,300000,CARD_LEVEL,9,주유소,FIXED_AMOUNT,,60,,,SK주유소(충전소) 리터당 60원 청구할인
121,300000,CARD_LEVEL,10,영화,FIXED_AMOUNT,,3500,,,"CGV/메가박스 온라인 영화예매시 승인건당 3,500원 청구 할인"
121,300000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,"롯데월드, 에버랜드, 캐리비안베이 30~50% 할인"
121,300000,CARD_LEVEL,26,해외,RATE_DISCOUNT,5.0,,,,해외가맹점 5% 할인캐시백
122,200000,CARD_LEVEL,5,통신,FIXED_AMOUNT,,3000,,,"SKT, KT, LGU+ 이동통신요금 최대 3,000원 청구할인"
122,200000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,5.0,,,,티머니 후불교통(버스/지하철) 5% 환급할인
125,500000,CARD_LEVEL,3,주유,FIXED_AMOUNT,,100,,,E1 LPG충전소 리터당 100원 청구할인
125,500000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,10.0,,,,인터넷 쇼핑몰/소셜커머스 10% 청구할인
125,500000,CARD_LEVEL,12,푸드,RATE_DISCOUNT,10.0,,,,패밀리레스토랑 이용금액 10% 청구할인
125,500000,CARD_LEVEL,27,교통,RATE_DISCOUNT,10.0,,,,대중교통 이용금액 10% 청구할인
127,400000,CARD_LEVEL,27,교통,RATE_DISCOUNT,5.0,,,,"대중교통, 택시 5% 적립"
127,400000,CARD_LEVEL,5,통신,RATE_DISCOUNT,5.0,,,,이동통신요금 5% 적립
127,400000,CARD_LEVEL,31,카페/디저트,RATE_DISCOUNT,10.0,,,,"커피, 디저트 10% 적립"
127,400000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,20.0,,,,SPA 패션 20% 적립
127,400000,CARD_LEVEL,32,해외이용,RATE_DISCOUNT,3.0,,,,해외이용금액 3% 할인 캐시백
129,300000,CARD_LEVEL,31,카페/디저트,RATE_DISCOUNT,50.0,,,,[Great 서비스] 스타벅스 50% 청구할인
129,300000,CARD_LEVEL,14,생활,RATE_DISCOUNT,10.0,,,,"[Basic 서비스] 대중교통, 택시/이동통신요금 10% 청구할인"
132,400000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,20.0,,,,편의점 20% 포인트리 적립
132,400000,CARD_LEVEL,12,푸드,RATE_DISCOUNT,5.0,,,,음식점 5% 포인트리 적립
132,400000,CARD_LEVEL,5,통신,RATE_DISCOUNT,5.0,,,,이동통신요금 5% 포인트리 적립
132,400000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,5.0,,,,인터넷쇼핑몰 5% 포인트리 적립
132,400000,CARD_LEVEL,29,여행/숙박,RATE_DISCOUNT,5.0,,,,"숙박앱, 렌트앱 이용 시 5% 포인트리 적립"
132,400000,CARD_LEVEL,10,영화,FIXED_AMOUNT,,3500,,,"맥스무비 영화 예매 시 1매당 3,500원 현장할인"
132,400000,CARD_LEVEL,6,기타,RATE_DISCOUNT,5.0,,,,카카오프렌즈 캐릭터샵 이용 시 5% 포인트리 적립
134,400000,CARD_LEVEL,25,정비,RATE_DISCOUNT,5.0,,,,"차량정비, 주차장, 세차장 업종 5% 적립"
134,400000,CARD_LEVEL,5,통신,RATE_DISCOUNT,5.0,,,,이동통신 3사 자동납부 5% 적립
134,400000,CARD_LEVEL,6,기타,RATE_DISCOUNT,5.0,,,,플러스 O2O 이용금액 5% 적립
134,400000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,놀이공원 30~50% 현장할인
136,0,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.7,,,,국내 전 가맹점 0.7% 기본적립
136,0,CARD_LEVEL,26,해외,RATE_DISCOUNT,3.0,,,,해외이용금액 3% 할인 캐시백
140,300000,CARD_LEVEL,8,패밀리레스토랑,RATE_DISCOUNT,10.0,,,,"3대 패밀리레스토랑(아웃백,VIPS,TGIF) 이용 시 10% 청구할인"
140,300000,CARD_LEVEL,10,영화,FIXED_AMOUNT,,3500,,,"맥스무비 1매당 3,500원 할인(본인회원 한정)"
140,300000,CARD_LEVEL,33,무이자할부,INSTALLMENT_FREE,,3,,,"백화점, 대형마트, 정비, 손해보험 업종 2~3개월 무이자할부 서비스"
141,300000,CARD_LEVEL,22,대형마트,RATE_DISCOUNT,5.0,,,,"이마트, 홈플러스, 롯데마트 5% 청구할인"
142,400000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,10.0,,,,"대중교통(버스, 지하철) 10% 청구할인"
142,400000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,10.0,,,,"편의점(GS25, CU) 10% 청구할인"
144,400000,CARD_LEVEL,29,여행/숙박,RATE_DISCOUNT,20.0,,,,"[꿀잠α Relax 할인서비스]
숙박/숙박App 20% 청구할인"
